Price,Close,High,Low,Open,Volume
Date,,,,,
2011-11-02,17464.849609375,17615.919921875,17337.650390625,17347.69921875,15400
2011-11-03,17481.9296875,17527.099609375,17278.029296875,17430.689453125,17000
2011-11-04,17562.609375,17702.259765625,17474.390625,17674.69921875,18400
2011-11-08,17569.529296875,17632.23046875,17455.220703125,17593.669921875,11000
2011-11-09,17362.099609375,17658.33984375,17331.23046875,17641.98046875,15000
2011-11-11,17192.8203125,17279.23046875,17096.83984375,17187.890625,18200
2011-11-14,17118.740234375,17391.990234375,17094.4296875,17348.51953125,15000
2011-11-15,16882.669921875,17172.08984375,16837.560546875,17081.619140625,18000
2011-11-16,16775.869140625,16878.30078125,16641.650390625,16872.30078125,19600
2011-11-17,16461.7109375,16807.150390625,16408.5,16754.6796875,17000
2011-11-18,16371.509765625,16396.689453125,16164.990234375,16387.69921875,21600
2011-11-21,15946.099609375,16297.0302734375,15900.2998046875,16297.0302734375,21400
2011-11-22,16065.419921875,16212.9501953125,15970.1103515625,15995.6904296875,19400
2011-11-23,15699.9697265625,15969.599609375,15478.6904296875,15969.599609375,17400
2011-11-24,15858.490234375,15901.2998046875,15479.9697265625,15715.8095703125,18600
2011-11-25,15695.4296875,15891.0498046875,15645.7802734375,15781.25,19200
2011-11-28,16167.1298828125,16186.6796875,15888.2802734375,15890.7998046875,20200
2011-11-29,16008.33984375,16210.3701171875,15952.5400390625,16210.3701171875,14800
2011-11-30,16123.4599609375,16179.5595703125,15849.5703125,15868.9599609375,16800
2011-12-01,16483.44921875,16718.109375,16430.609375,16555.9296875,19800
2011-12-02,16846.830078125,16888.83984375,16428.66015625,16493.98046875,28600
2011-12-05,16805.330078125,16863.099609375,16691.2109375,16812.30078125,13400
2011-12-07,16877.060546875,17003.7109375,16781.619140625,16830.0390625,14000
2011-12-08,16488.240234375,16847.8203125,16421.55078125,16819.740234375,16000
2011-12-09,16213.4599609375,16382.5703125,16142.3203125,16258.4404296875,18400
2011-12-12,15870.349609375,16360.3203125,15839.9599609375,16354.9599609375,21200
2011-12-13,16002.509765625,16079.3798828125,15771.58984375,15778.6201171875,23600
2011-12-14,15881.1396484375,16133.41015625,15855.1201171875,15963.75,19000
2011-12-15,15836.4697265625,15908.01953125,15596.2197265625,15739.0498046875,19800
2011-12-16,15491.349609375,16068.900390625,15425.2001953125,15868.7802734375,20400
2011-12-19,15379.33984375,15440.099609375,15190.740234375,15440.099609375,18000
2011-12-20,15175.080078125,15448.1298828125,15135.8603515625,15436.1201171875,20800
2011-12-21,15685.2099609375,15727.3095703125,15377.0400390625,15487.75,22000
2011-12-22,15813.3603515625,15834.6298828125,15472.7001953125,15546.66015625,18800
2011-12-23,15738.7001953125,15911.23046875,15671.2802734375,15863.4296875,17000
2011-12-26,15970.75,15998.4404296875,15761.1796875,15782.169921875,11800
2011-12-27,15873.9501953125,16049.1201171875,15799.6298828125,15983.98046875,10800
2011-12-28,15727.849609375,15887.7998046875,15666.4599609375,15854.3603515625,11800
2011-12-29,15543.9296875,15724.599609375,15515.4404296875,15658.9404296875,12800
2011-12-30,15454.919921875,15694.0498046875,15406.9296875,15583.5498046875,12800
2012-01-03,15939.3603515625,15970.3095703125,15640.5595703125,15640.5595703125,16200
2012-01-04,15882.6396484375,16004.6904296875,15822.3203125,15967.490234375,17800
2012-01-05,15857.080078125,15980.169921875,15809.3095703125,15893.0703125,21200
2012-01-06,15867.73046875,16001.3095703125,15664.91015625,15789.080078125,17200
2012-01-09,15814.7197265625,15871.509765625,15678.2998046875,15840.2197265625,11200
2012-01-10,16165.08984375,16180.9697265625,15898.3203125,15898.3203125,19600
2012-01-11,16175.8603515625,16244.7001953125,16127.76953125,16222.3701171875,18600
2012-01-12,16037.509765625,16178.580078125,15962.58984375,16117.1904296875,14400
2012-01-13,16154.6201171875,16257.33984375,16049.7802734375,16144.5703125,19600
2012-01-16,16189.3603515625,16214.3603515625,16037.599609375,16086.740234375,13400
2012-01-17,16466.05078125,16501.380859375,16270.8701171875,16270.8701171875,18800
2012-01-18,16451.470703125,16517.9609375,16384.48046875,16502.419921875,16200
2012-01-19,16643.740234375,16662.060546875,16572.099609375,16573.869140625,16800
2012-01-20,16739.009765625,16788.48046875,16611.7109375,16745.009765625,18000
2012-01-23,16751.73046875,16784.0,16659.3203125,16667.01953125,15000
2012-01-24,16995.76953125,17050.3203125,16770.009765625,16806.720703125,18200
2012-01-25,17077.1796875,17130.240234375,17016.689453125,17068.849609375,14000
2012-01-27,17233.98046875,17258.970703125,17106.5703125,17201.330078125,17200
2012-01-30,16863.30078125,17138.0390625,16828.330078125,17138.0390625,14400
2012-01-31,17193.55078125,17238.990234375,16965.580078125,16965.580078125,18600
2012-02-01,17300.580078125,17327.2109375,17061.55078125,17179.640625,47400
2012-02-02,17431.849609375,17504.25,17308.279296875,17438.0703125,27000
2012-02-03,17604.9609375,17630.529296875,17382.69921875,17444.25,16600
2012-02-06,17707.310546875,17829.720703125,17595.099609375,17741.91015625,17600
2012-02-07,17622.44921875,17832.0390625,17582.490234375,17813.740234375,16800
2012-02-08,17707.3203125,17809.2109375,17579.58984375,17631.689453125,20800
2012-02-09,17830.75,17879.4609375,17609.4296875,17647.80078125,21400
2012-02-10,17748.689453125,17890.109375,17627.140625,17817.58984375,19600
2012-02-13,17772.83984375,17849.640625,17665.890625,17761.69921875,16800
2012-02-14,17848.5703125,17890.330078125,17742.580078125,17767.4609375,17400
2012-02-15,18202.41015625,18231.349609375,18000.30078125,18000.30078125,25600
2012-02-16,18153.990234375,18182.779296875,18043.3203125,18163.05078125,20000
2012-02-17,18289.349609375,18423.060546875,18234.560546875,18331.19921875,27800
2012-02-21,18428.609375,18470.859375,18293.80078125,18303.73046875,20600
2012-02-22,18145.25,18523.779296875,18095.810546875,18490.869140625,21600
2012-02-23,18078.5,18249.529296875,18005.279296875,18127.349609375,19600
2012-02-24,17923.5703125,18198.150390625,17848.9296875,18079.009765625,19600
2012-02-27,17445.75,17975.189453125,17381.640625,17975.189453125,20800
2012-02-28,17731.119140625,17776.8203125,17530.439453125,17545.109375,16000
2012-02-29,17752.6796875,18001.349609375,17677.970703125,17919.9296875,18400
2012-03-01,17583.970703125,17717.529296875,17463.26953125,17714.619140625,18800
2012-03-02,17636.80078125,17731.880859375,17504.380859375,17661.390625,17000
2012-03-05,17362.869140625,17598.419921875,17312.30078125,17598.419921875,12000
2012-03-06,17173.2890625,17691.9609375,17128.279296875,17336.640625,18600
2012-03-07,17145.51953125,17239.349609375,17008.76953125,17127.1796875,20400
2012-03-09,17503.240234375,17531.619140625,17325.8203125,17325.8203125,12800
2012-03-12,17587.669921875,17772.099609375,17494.650390625,17772.099609375,12200
2012-03-13,17813.619140625,17842.919921875,17680.23046875,17680.23046875,12800
2012-03-14,17919.30078125,18040.689453125,17837.220703125,18003.150390625,14200
2012-03-15,17675.849609375,17918.25,17622.130859375,17916.849609375,13800
2012-03-16,17466.19921875,17871.0,17426.580078125,17656.810546875,24800
2012-03-19,17273.369140625,17561.4609375,17226.4296875,17531.470703125,13800
2012-03-20,17316.1796875,17410.130859375,17211.73046875,17308.890625,14200
2012-03-21,17601.7109375,17622.869140625,17275.880859375,17301.16015625,14200
2012-03-22,17196.470703125,17687.009765625,17136.5,17586.060546875,17600
2012-03-23,17361.740234375,17458.349609375,17179.330078125,17257.720703125,12600
2012-03-26,17052.779296875,17377.58984375,17021.849609375,17377.58984375,17000
2012-03-27,17257.359375,17366.83984375,17061.16015625,17209.130859375,19000
2012-03-28,17121.619140625,17245.8203125,17040.119140625,17234.48046875,13200
2012-03-29,17058.609375,17109.349609375,16920.609375,17039.849609375,11200
2012-03-30,17404.19921875,17439.509765625,17105.220703125,17117.41015625,25000
2012-04-02,17478.150390625,17529.98046875,17382.380859375,17429.9609375,10000
2012-04-03,17597.419921875,17664.099609375,17478.150390625,17576.2109375,10800
2012-04-04,17486.01953125,17597.419921875,17436.599609375,17553.259765625,9800
2012-04-09,17222.140625,17486.01953125,17199.630859375,17407.66015625,9800
2012-04-10,17243.83984375,17274.689453125,17135.759765625,17259.259765625,10000
2012-04-11,17199.400390625,17319.150390625,17075.890625,17125.9609375,11800
2012-04-12,17332.619140625,17395.150390625,17199.400390625,17276.869140625,10200
2012-04-13,17094.509765625,17398.220703125,17027.30078125,17232.560546875,18400
2012-04-16,17150.94921875,17173.060546875,17010.16015625,17047.869140625,9800
2012-04-17,17357.939453125,17381.919921875,17103.359375,17200.970703125,12400
2012-04-18,17392.390625,17522.80078125,17357.939453125,17447.259765625,9800
2012-04-19,17503.7109375,17530.30078125,17361.7109375,17432.890625,11800
2012-04-20,17373.83984375,17519.880859375,17231.33984375,17459.720703125,11200
2012-04-23,17096.6796875,17444.1796875,17056.76953125,17347.759765625,13000
2012-04-24,17207.2890625,17247.529296875,17046.720703125,17154.75,12400
2012-04-25,17151.2890625,17249.609375,17019.240234375,17225.5390625,11400
2012-04-26,17130.669921875,17193.25,17084.05078125,17191.01953125,10800
2012-04-27,17134.25,17242.150390625,17022.08984375,17145.390625,11000
2012-04-30,17318.810546875,17359.1796875,17187.33984375,17195.509765625,8400
2012-05-02,17301.91015625,17432.330078125,17265.48046875,17370.9296875,9400
2012-05-03,17151.189453125,17301.91015625,17120.859375,17271.76953125,8600
2012-05-04,16831.080078125,17151.189453125,16776.720703125,17066.83984375,11000
2012-05-07,16912.7109375,16944.130859375,16513.76953125,16620.439453125,11400
2012-05-08,16546.1796875,16918.310546875,16502.91015625,16915.7109375,12800
2012-05-09,16479.580078125,16615.740234375,16422.9296875,16436.41015625,12400
2012-05-10,16420.05078125,16671.810546875,16377.01953125,16515.619140625,10800
2012-05-11,16292.98046875,16447.240234375,16233.759765625,16355.58984375,11200
2012-05-14,16215.83984375,16390.330078125,16124.8203125,16318.3603515625,11000
2012-05-15,16328.25,16370.1201171875,16123.0400390625,16146.900390625,11400
2012-05-16,16030.08984375,16328.25,15974.599609375,16132.6796875,12800
2012-05-17,16070.48046875,16240.1796875,16007.919921875,16119.080078125,12800
2012-05-18,16152.75,16206.349609375,15809.7099609375,15868.0703125,14000
2012-05-21,16183.259765625,16298.3896484375,16149.6103515625,16187.66015625,10400
2012-05-22,16026.41015625,16366.7197265625,16000.83984375,16344.33984375,11600
2012-05-23,15948.099609375,16026.41015625,15847.0302734375,15995.1396484375,11400
2012-05-24,16222.2998046875,16252.3701171875,15934.76953125,16033.900390625,11000
2012-05-25,16217.8203125,16273.48046875,16118.349609375,16213.240234375,9400
2012-05-28,16416.83984375,16439.970703125,16217.8203125,16289.8203125,8000
2012-05-29,16438.580078125,16544.380859375,16410.2109375,16500.0390625,8600
2012-05-30,16312.150390625,16438.580078125,16295.3095703125,16391.900390625,13800
2012-05-31,16218.5302734375,16312.150390625,16086.0595703125,16224.8603515625,16000
2012-06-01,15965.16015625,16226.1904296875,15933.48046875,16217.48046875,12200
2012-06-04,15988.400390625,16012.83984375,15748.98046875,15808.8798828125,12200
2012-06-05,16020.6396484375,16138.2900390625,15979.76953125,16065.3701171875,10800
2012-06-06,16454.30078125,16494.5,16100.3603515625,16100.3603515625,13600
2012-06-07,16649.05078125,16680.58984375,16519.890625,16578.009765625,11400
2012-06-08,16718.869140625,16767.76953125,16485.01953125,16611.51953125,11800
2012-06-11,16668.009765625,16893.810546875,16627.48046875,16804.890625,8800
2012-06-12,16862.80078125,16897.419921875,16553.470703125,16570.509765625,9800
2012-06-13,16880.509765625,16944.109375,16792.869140625,16865.720703125,9800
2012-06-14,16677.880859375,16921.490234375,16658.98046875,16857.23046875,9200
2012-06-15,16949.830078125,16967.759765625,16701.279296875,16701.279296875,10400
2012-06-18,16705.830078125,17109.94921875,16636.08984375,17039.5390625,11400
2012-06-19,16859.80078125,16890.0,16681.890625,16681.890625,9800
2012-06-20,16896.630859375,16962.490234375,16840.099609375,16903.9609375,9200
2012-06-21,17032.560546875,17050.439453125,16799.630859375,16855.599609375,10800
2012-06-22,16972.509765625,17016.060546875,16807.80078125,16882.740234375,11800
2012-06-25,16882.16015625,17131.150390625,16853.05078125,17038.76953125,10600
2012-06-26,16906.580078125,16946.66015625,16815.869140625,16873.08984375,7400
2012-06-27,16967.759765625,17029.26953125,16930.80078125,16975.759765625,6800
2012-06-28,16990.759765625,17033.849609375,16918.869140625,16985.580078125,8800
2012-06-29,17429.98046875,17448.48046875,17134.609375,17134.609375,13000
2012-07-02,17398.98046875,17486.5703125,17363.0390625,17438.6796875,8600
2012-07-03,17425.7109375,17526.8203125,17351.5,17457.94921875,9400
2012-07-04,17462.810546875,17523.76953125,17372.44921875,17473.259765625,10200
2012-07-05,17538.669921875,17562.890625,17423.44921875,17478.16015625,8200
2012-07-06,17521.119140625,17554.55078125,17425.470703125,17546.0390625,8000
2012-07-09,17391.98046875,17485.7890625,17343.55078125,17449.9296875,7200
2012-07-10,17618.349609375,17631.189453125,17424.2890625,17431.6796875,8800
2012-07-11,17489.140625,17582.990234375,17466.990234375,17553.970703125,7800
2012-07-12,17232.55078125,17329.4609375,17181.169921875,17297.060546875,11800
2012-07-13,17213.69921875,17342.880859375,17182.2890625,17269.19921875,7600
2012-07-16,17103.310546875,17282.30078125,17079.630859375,17241.98046875,7600
2012-07-17,17105.30078125,17236.080078125,17074.630859375,17176.9296875,9200
2012-07-18,17185.009765625,17205.259765625,17038.58984375,17113.369140625,17600
2012-07-19,17278.849609375,17318.9296875,17244.759765625,17288.33984375,8000
2012-07-20,17158.439453125,17275.19921875,17129.689453125,17275.19921875,6400
2012-07-23,16877.349609375,17047.73046875,16849.279296875,17047.73046875,8000
2012-07-24,16918.080078125,16962.740234375,16839.69921875,16907.740234375,12400
2012-07-25,16846.05078125,16899.009765625,16736.599609375,16899.009765625,10800
2012-07-26,16639.8203125,16899.76953125,16598.48046875,16887.83984375,12800
2012-07-27,16839.189453125,16975.029296875,16760.720703125,16860.16015625,11400
2012-07-30,17143.6796875,17163.94921875,16919.140625,16919.140625,8000
2012-07-31,17236.1796875,17253.669921875,17004.08984375,17186.609375,10400
2012-08-01,17257.380859375,17291.990234375,17189.16015625,17244.439453125,9200
2012-08-02,17224.359375,17246.009765625,17157.279296875,17245.6796875,15200
2012-08-03,17197.9296875,17208.359375,17026.970703125,17164.48046875,7600
2012-08-06,17412.9609375,17451.529296875,17313.05078125,17313.05078125,6600
2012-08-07,17601.779296875,17641.55078125,17417.919921875,17456.369140625,12000
2012-08-08,17600.560546875,17726.640625,17582.66015625,17638.529296875,14400
2012-08-09,17560.869140625,17702.98046875,17516.990234375,17612.080078125,14600
2012-08-10,17557.740234375,17590.609375,17471.369140625,17515.419921875,13600
2012-08-13,17633.44921875,17642.380859375,17522.099609375,17551.689453125,9000
2012-08-14,17728.19921875,17753.4296875,17572.33984375,17631.640625,10000
2012-08-16,17657.2109375,17763.58984375,17640.619140625,17752.220703125,8800
2012-08-17,17691.080078125,17801.390625,17622.619140625,17701.19921875,9800
2012-08-21,17885.259765625,17898.349609375,17705.140625,17705.140625,9200
2012-08-22,17846.859375,17912.080078125,17800.2890625,17827.25,8800
2012-08-23,17850.220703125,17972.5390625,17792.869140625,17856.2890625,9200
2012-08-24,17783.2109375,17822.5,17725.419921875,17790.25,8200
2012-08-27,17678.810546875,17820.0703125,17662.2109375,17769.439453125,7400
2012-08-28,17631.7109375,17712.349609375,17570.7109375,17676.130859375,9600
2012-08-29,17490.810546875,17653.900390625,17471.130859375,17651.140625,9600
2012-08-30,17541.640625,17605.509765625,17367.55078125,17433.5,10000
2012-08-31,17380.75,17557.619140625,17337.609375,17557.619140625,10600
2012-09-03,17384.400390625,17509.990234375,17349.5703125,17465.599609375,12600
2012-09-04,17440.869140625,17452.69921875,17308.26953125,17378.6796875,6600
2012-09-05,17313.33984375,17411.669921875,17250.80078125,17359.9609375,11400
2012-09-06,17346.26953125,17418.400390625,17294.740234375,17320.73046875,10000
2012-09-07,17683.73046875,17701.19921875,17575.7890625,17575.7890625,9600
2012-09-10,17766.779296875,17810.900390625,17728.119140625,17780.9296875,8200
2012-09-11,17852.94921875,17867.849609375,17677.380859375,17711.80078125,8200
2012-09-12,18000.029296875,18012.890625,17884.9609375,17916.130859375,11400
2012-09-13,18021.16015625,18062.6796875,17976.279296875,18023.94921875,8000
2012-09-14,18464.26953125,18498.5390625,18284.75,18284.75,16800
2012-09-17,18542.310546875,18715.029296875,18480.5390625,18619.900390625,20200
2012-09-18,18496.009765625,18580.48046875,18469.509765625,18514.720703125,9600
2012-09-20,18349.25,18443.919921875,18291.9296875,18292.220703125,8800
2012-09-21,18752.830078125,18866.869140625,18411.19921875,18411.19921875,15000
2012-09-24,18673.33984375,18811.130859375,18650.4296875,18756.310546875,15000
2012-09-25,18694.41015625,18790.009765625,18636.16015625,18708.009765625,10600
2012-09-26,18632.169921875,18670.48046875,18573.1796875,18644.5390625,10400
2012-09-27,18579.5,18735.94921875,18552.6796875,18659.75,10400
2012-09-28,18762.740234375,18869.939453125,18698.509765625,18704.98046875,11400
2012-10-01,18823.91015625,18838.5390625,18745.279296875,18784.640625,8200
2012-10-03,18869.689453125,18905.619140625,18816.5703125,18841.490234375,8400
2012-10-04,19058.150390625,19107.0390625,18939.75,18939.75,11600
2012-10-05,18938.4609375,19137.2890625,18757.33984375,19115.890625,39400
2012-10-08,18708.98046875,18969.189453125,18684.400390625,18969.189453125,9400
2012-10-09,18793.359375,18885.83984375,18722.05078125,18796.25,8200
2012-10-10,18631.099609375,18740.630859375,18614.369140625,18699.189453125,7200
2012-10-11,18804.75,18847.810546875,18581.490234375,18627.369140625,9400
2012-10-12,18675.1796875,18844.349609375,18638.33984375,18727.099609375,9000
2012-10-15,18713.55078125,18726.380859375,18596.650390625,18690.990234375,6000
2012-10-16,18577.69921875,18801.099609375,18549.279296875,18784.75,7600
2012-10-17,18610.76953125,18705.189453125,18535.369140625,18667.720703125,7000
2012-10-18,18791.9296875,18806.560546875,18576.41015625,18653.599609375,8200
2012-10-19,18682.310546875,18769.58984375,18611.759765625,18768.0,8000
2012-10-22,18793.439453125,18809.279296875,18600.880859375,18655.9296875,7000
2012-10-23,18710.01953125,18812.9296875,18689.380859375,18803.619140625,6000
2012-10-25,18758.630859375,18789.919921875,18699.0703125,18712.41015625,8600
2012-10-29,18635.8203125,18743.41015625,18572.01953125,18656.0,7600
2012-10-30,18430.849609375,18718.279296875,18393.419921875,18642.009765625,9000
2012-10-31,18505.380859375,18521.619140625,18398.48046875,18436.7890625,7000
2012-11-01,18561.69921875,18589.130859375,18445.1796875,18487.900390625,9000
2012-11-02,18755.44921875,18793.75,18687.9296875,18692.150390625,9200
2012-11-05,18762.869140625,18794.630859375,18683.25,18749.369140625,5600
2012-11-06,18817.380859375,18829.0703125,18726.939453125,18739.970703125,7600
2012-11-07,18902.41015625,18973.4296875,18786.140625,18802.8203125,8800
2012-11-08,18846.259765625,18865.2109375,18736.44921875,18779.740234375,9800
2012-11-09,18683.6796875,18894.419921875,18656.41015625,18832.75,9600
2012-11-12,18670.33984375,18750.919921875,18607.66015625,18691.01953125,19400
2012-11-15,18471.369140625,18593.5390625,18408.689453125,18590.0703125,6200
2012-11-16,18309.369140625,18563.3203125,18266.759765625,18491.490234375,7000
2012-11-19,18339.0,18386.779296875,18256.0703125,18349.529296875,7200
2012-11-20,18329.3203125,18467.91015625,18255.689453125,18422.689453125,6600
2012-11-21,18460.380859375,18478.5,18309.810546875,18379.900390625,6800
2012-11-22,18517.33984375,18567.6796875,18456.19921875,18510.939453125,6200
2012-11-23,18506.5703125,18556.5,18402.380859375,18543.94921875,6000
2012-11-26,18537.009765625,18590.330078125,18508.7890625,18574.359375,5800
2012-11-27,18842.080078125,18862.69921875,18616.55078125,18616.55078125,7600
2012-11-29,19170.91015625,19205.330078125,18873.630859375,18873.630859375,11400
2012-11-30,19339.900390625,19372.69921875,19186.30078125,19229.69921875,11200
2012-12-03,19305.3203125,19416.44921875,19257.30078125,19342.830078125,7200
2012-12-04,19348.119140625,19373.939453125,19263.7109375,19277.580078125,8200
2012-12-05,19391.859375,19463.25,19371.009765625,19397.98046875,9600
2012-12-06,19486.80078125,19523.25,19186.240234375,19475.08984375,10000
2012-12-07,19424.099609375,19561.869140625,19363.130859375,19514.880859375,9000
2012-12-10,19409.689453125,19478.009765625,19362.3203125,19442.189453125,6800
2012-12-11,19387.140625,19612.1796875,19285.2890625,19466.2890625,7600
2012-12-12,19355.259765625,19478.7890625,19317.23046875,19432.5390625,7600
2012-12-13,19229.259765625,19421.720703125,19196.75,19403.66015625,9400
2012-12-14,19317.25,19348.849609375,19193.109375,19217.9609375,11400
2012-12-17,19244.419921875,19346.779296875,19221.869140625,19290.919921875,12800
2012-12-18,19364.75,19396.279296875,19149.029296875,19293.009765625,14000
2012-12-19,19476.0,19516.01953125,19419.759765625,19429.91015625,9800
2012-12-20,19453.919921875,19520.509765625,19335.720703125,19511.41015625,10400
2012-12-21,19242.0,19394.55078125,19221.119140625,19394.55078125,9200
2012-12-24,19255.08984375,19347.640625,19237.259765625,19278.0,7400
2012-12-26,19417.4609375,19468.400390625,19274.0703125,19302.470703125,5800
2012-12-27,19323.80078125,19504.400390625,19302.2109375,19479.83984375,7600
2012-12-28,19444.83984375,19465.740234375,19346.0703125,19364.080078125,6600
2012-12-31,19426.7109375,19491.580078125,19406.169921875,19422.58984375,4800
2013-01-02,19714.240234375,19756.6796875,19686.5,19693.30078125,7400
2013-01-03,19764.779296875,19786.30078125,19693.2890625,19771.029296875,6600
2013-01-04,19784.080078125,19797.439453125,19679.990234375,19782.58984375,7000
2013-01-07,19691.419921875,19856.4296875,19654.4609375,19820.560546875,7400
2013-01-08,19742.51953125,19761.779296875,19632.58984375,19681.380859375,7400
2013-01-09,19666.58984375,19824.060546875,19627.16015625,19770.2109375,9600
2013-01-10,19663.55078125,19783.75,19596.380859375,19728.01953125,9200
2013-01-11,19663.640625,19839.80078125,19619.830078125,19813.640625,10000
2013-01-14,19906.41015625,19948.630859375,19689.08984375,19689.08984375,8800
2013-01-15,19986.8203125,20036.8203125,19881.779296875,19999.8203125,9600
2013-01-16,19817.630859375,20009.359375,19783.01953125,19978.189453125,8600
2013-01-17,19964.029296875,20005.98046875,19783.41015625,19846.419921875,11800
2013-01-18,20039.0390625,20126.55078125,19990.619140625,20038.669921875,14600
2013-01-21,20101.8203125,20163.380859375,20056.4609375,20132.830078125,11400
2013-01-22,19981.5703125,20156.859375,19952.91015625,20102.4296875,8600
2013-01-23,20026.609375,20058.0703125,19920.91015625,19997.0390625,10200
2013-01-24,19923.779296875,20072.279296875,19884.19921875,20017.19921875,12000
2013-01-25,20103.529296875,20129.009765625,19928.109375,19945.689453125,12000
2013-01-28,20103.349609375,20172.44921875,20062.7890625,20129.0,6800
2013-01-29,19990.900390625,20203.66015625,19970.05078125,20080.310546875,9000
2013-01-30,20005.0,20073.4609375,19964.640625,20014.80078125,9200
2013-01-31,19894.98046875,20008.830078125,19865.720703125,19987.279296875,8400
2013-02-01,19781.189453125,19966.689453125,19736.44921875,19907.2109375,16400
2013-02-04,19751.189453125,19902.599609375,19728.2109375,19860.970703125,6800
2013-02-05,19659.8203125,19717.259765625,19631.970703125,19665.5390625,7800
2013-02-06,19639.720703125,19767.25,19611.26953125,19737.76953125,7200
2013-02-07,19580.3203125,19702.560546875,19540.080078125,19589.439453125,9000
2013-02-08,19484.76953125,19648.0703125,19414.80078125,19577.189453125,14200
2013-02-11,19460.5703125,19543.439453125,19416.939453125,19517.58984375,7200
2013-02-12,19561.0390625,19583.529296875,19438.529296875,19489.869140625,6800
2013-02-13,19608.080078125,19723.009765625,19574.150390625,19601.689453125,8000
2013-02-14,19497.1796875,19639.830078125,19444.330078125,19626.810546875,10000
2013-02-15,19468.150390625,19512.890625,19381.8203125,19449.830078125,7600
2013-02-18,19501.080078125,19554.48046875,19462.919921875,19496.25,6000
2013-02-19,19635.720703125,19671.169921875,19457.2109375,19523.69921875,5800
2013-02-20,19642.75,19742.419921875,19619.890625,19717.939453125,6800
2013-02-21,19325.359375,19554.650390625,19289.69921875,19549.05078125,12400
2013-02-22,19317.009765625,19401.75,19289.830078125,19341.900390625,7600
2013-02-25,19331.689453125,19411.1796875,19237.98046875,19365.330078125,7800
2013-02-26,19015.140625,19293.490234375,18976.939453125,19290.66015625,9200
2013-02-27,19152.41015625,19213.01953125,18997.8203125,19090.3203125,8400
2013-02-28,18861.5390625,19322.279296875,18793.970703125,19264.80078125,14800
2013-03-01,18918.51953125,18988.970703125,18820.900390625,18876.6796875,8400
2013-03-04,18877.9609375,18930.859375,18760.41015625,18920.900390625,7600
2013-03-05,19143.169921875,19164.0390625,18943.619140625,18943.619140625,9400
2013-03-06,19252.609375,19293.390625,19195.470703125,19254.19921875,9400
2013-03-07,19413.5390625,19465.51953125,19212.919921875,19222.05078125,8800
2013-03-08,19683.23046875,19706.029296875,19477.609375,19478.669921875,10000
2013-03-11,19646.2109375,19754.66015625,19602.7109375,19679.880859375,7400
2013-03-12,19564.919921875,19697.83984375,19505.75,19675.810546875,7600
2013-03-13,19362.55078125,19511.970703125,19338.51953125,19511.970703125,8200
2013-03-14,19570.439453125,19604.69921875,19179.330078125,19367.259765625,11200
2013-03-15,19427.560546875,19673.16015625,19383.130859375,19570.009765625,10200
2013-03-18,19293.19921875,19345.419921875,19232.23046875,19282.630859375,7400
2013-03-19,19008.099609375,19378.609375,18939.470703125,19345.91015625,12600
2013-03-20,18884.189453125,19028.08984375,18836.76953125,19026.4609375,11000
2013-03-21,18792.869140625,19082.2890625,18756.650390625,18926.2109375,12400
2013-03-22,18735.599609375,18859.8203125,18669.19921875,18784.9296875,13600
2013-03-25,18681.419921875,18950.220703125,18654.609375,18894.130859375,12200
2013-03-26,18704.529296875,18758.880859375,18612.369140625,18645.08984375,12000
2013-03-28,18835.76953125,18882.5390625,18568.4296875,18702.4609375,14600
2013-04-01,18864.75,18959.48046875,18796.599609375,18890.810546875,8400
2013-04-02,19040.94921875,19060.509765625,18826.529296875,18863.8203125,8200
2013-04-03,18801.640625,19035.19921875,18721.720703125,19034.0,7800
2013-04-04,18509.69921875,18733.619140625,18473.849609375,18731.380859375,8400
2013-04-05,18450.23046875,18525.44921875,18389.2890625,18493.669921875,8000
2013-04-08,18437.779296875,18504.48046875,18402.9296875,18455.80078125,7600
2013-04-09,18226.48046875,18565.560546875,18206.609375,18481.470703125,10600
2013-04-10,18414.44921875,18461.439453125,18173.310546875,18355.140625,8000
2013-04-11,18542.19921875,18599.140625,18397.939453125,18577.51953125,8400
2013-04-12,18242.560546875,18337.91015625,18186.099609375,18275.66015625,9400
2013-04-15,18357.80078125,18424.400390625,18144.220703125,18196.08984375,9200
2013-04-16,18744.9296875,18771.330078125,18325.73046875,18356.3203125,9400
2013-04-17,18731.16015625,18869.880859375,18673.439453125,18773.44921875,11000
2013-04-18,19016.4609375,19058.80078125,18691.609375,18695.33984375,10000
2013-04-22,19169.830078125,19204.900390625,18989.779296875,18989.779296875,8600
2013-04-23,19179.359375,19210.259765625,19042.080078125,19210.259765625,8400
2013-04-25,19406.849609375,19434.849609375,19192.109375,19192.109375,10200
2013-04-26,19286.720703125,19384.94921875,19249.75,19376.0,9600
2013-04-29,19387.5,19428.939453125,19284.400390625,19306.669921875,9200
2013-04-30,19504.1796875,19622.6796875,19317.380859375,19492.830078125,13400
2013-05-02,19735.76953125,19792.0,19451.259765625,19459.330078125,9400
2013-05-03,19575.640625,19744.849609375,19542.630859375,19707.94921875,11600
2013-05-06,19673.640625,19694.2890625,19554.310546875,19571.66015625,7800
2013-05-07,19888.94921875,19917.880859375,19697.330078125,19697.330078125,8200
2013-05-08,19990.1796875,20037.26953125,19851.220703125,19950.220703125,6200
2013-05-09,19939.0390625,20058.48046875,19903.830078125,20015.859375,5800
